feature	chromosome	start	end	SLX-17921.D706tp_D501tp.H5J55BBXY.s_8.r_1	SLX-16150.D704tp_D506tp.HC22VBBXY.s_3.r_1
13:30000001-30500000	13	30000001	30500000	1.009	1.2
13:30500001-31000000	13	30500001	31000000	0.939	0.897
13:31000001-31500000	13	31000001	31500000	1.082	1.093
13:32000001-32500000	13	32000001	32500000	0.974	1.107
13:32500001-33000000	13	32500001	33000000	1.001	1.009
13:33000001-33500000	13	33000001	33500000	1.013	0.87
13:34000001-34500000	13	34000001	34500000	0.967	1.145
13:34500001-35000000	13	34500001	35000000	1.028	0.947
13:35000001-35500000	13	35000001	35500000	1.013	0.949
13:35500001-36000000	13	35500001	36000000	0.977	0.915
13:36500001-37000000	13	36500001	37000000	0.913	1.035
13:37000001-37500000	13	37000001	37500000	0.859	0.94
13:37500001-38000000	13	37500001	38000000	1.046	1.092
13:38000001-38500000	13	38000001	38500000	0.906	1.046
13:38500001-39000000	13	38500001	39000000	1.088	1.004
13:39000001-39500000	13	39000001	39500000	0.987	0.975
13:39500001-40000000	13	39500001	40000000	1.081	1.001
13:40000001-40500000	13	40000001	40500000	0.983	1.024
13:41000001-41500000	13	41000001	41500000	0.95	0.841
13:41500001-42000000	13	41500001	42000000	0.957	1.012
13:42000001-42500000	13	42000001	42500000	0.872	1.156
13:42500001-43000000	13	42500001	43000000	1.032	0.939
13:43000001-43500000	13	43000001	43500000	1.094	0.974
13:43500001-44000000	13	43500001	44000000	1.009	1.078
13:44000001-44500000	13	44000001	44500000	0.949	1.025
13:44500001-45000000	13	44500001	45000000	0.959	1.01
13:45000001-45500000	13	45000001	45500000	0.739	0.866
13:45500001-46000000	13	45500001	46000000	0.966	1.087
13:46000001-46500000	13	46000001	46500000	1.009	0.817
13:46500001-47000000	13	46500001	47000000	1.007	0.755
13:47000001-47500000	13	47000001	47500000	1.04	1.178
13:47500001-48000000	13	47500001	48000000	0.938	1.112
13:48000001-48500000	13	48000001	48500000	0.761	1.05
13:48500001-49000000	13	48500001	49000000	0.886	0.99
13:49000001-49500000	13	49000001	49500000	0.848	0.926
13:49500001-50000000	13	49500001	50000000	0.892	0.968
13:50000001-50500000	13	50000001	50500000	0.95	0.849
13:50500001-51000000	13	50500001	51000000	1.013	1.008
13:51000001-51500000	13	51000001	51500000	1.035	1.031
13:51500001-52000000	13	51500001	52000000	1.037	0.92
13:52500001-53000000	13	52500001	53000000	1.125	0.874
13:53000001-53500000	13	53000001	53500000	1.117	0.962
13:54000001-54500000	13	54000001	54500000	1.001	1.029
13:54500001-55000000	13	54500001	55000000	0.846	0.86
13:55000001-55500000	13	55000001	55500000	0.906	0.933
13:56000001-56500000	13	56000001	56500000	1.019	0.943
13:57000001-57500000	13	57000001	57500000	0.849	0.797
13:57500001-58000000	13	57500001	58000000	0.982	1.055
13:58000001-58500000	13	58000001	58500000	1.229	0.963
13:58500001-59000000	13	58500001	59000000	0.969	0.983
13:59000001-59500000	13	59000001	59500000	1.054	1.094
13:59500001-60000000	13	59500001	60000000	0.916	1.063
13:60000001-60500000	13	60000001	60500000	0.922	1.069
13:60500001-61000000	13	60500001	61000000	0.838	0.902
13:61000001-61500000	13	61000001	61500000	0.916	0.984
13:61500001-62000000	13	61500001	62000000	0.944	0.939
13:62000001-62500000	13	62000001	62500000	0.98	0.982
13:62500001-63000000	13	62500001	63000000	0.775	0.961
13:63000001-63500000	13	63000001	63500000	0.982	0.845
13:63500001-64000000	13	63500001	64000000	0.898	0.952
13:64000001-64500000	13	64000001	64500000	0.917	0.906
13:64500001-65000000	13	64500001	65000000	0.911	0.936
13:65000001-65500000	13	65000001	65500000	0.935	0.982
13:65500001-66000000	13	65500001	66000000	0.906	0.954
13:66000001-66500000	13	66000001	66500000	1.093	1.109
13:66500001-67000000	13	66500001	67000000	1.087	1.101
13:67000001-67500000	13	67000001	67500000	0.959	0.85
13:67500001-68000000	13	67500001	68000000	0.995	0.92
13:68000001-68500000	13	68000001	68500000	0.972	1.001
13:68500001-69000000	13	68500001	69000000	0.952	1.015
13:69000001-69500000	13	69000001	69500000	0.961	0.957
13:69500001-70000000	13	69500001	70000000	0.926	0.923
13:70000001-70500000	13	70000001	70500000	0.983	1.006
13:70500001-71000000	13	70500001	71000000	0.871	0.967
13:71000001-71500000	13	71000001	71500000	0.9	0.864
13:71500001-72000000	13	71500001	72000000	0.94	1.028
13:72500001-73000000	13	72500001	73000000	0.935	0.749
13:73000001-73500000	13	73000001	73500000	0.812	0.887
13:73500001-74000000	13	73500001	74000000	0.963	0.91
13:74000001-74500000	13	74000001	74500000	0.895	1.044
13:74500001-75000000	13	74500001	75000000	1.052	0.975
13:75000001-75500000	13	75000001	75500000	0.985	0.993
13:76000001-76500000	13	76000001	76500000	1.059	1.003
13:76500001-77000000	13	76500001	77000000	0.971	0.972
13:77000001-77500000	13	77000001	77500000	0.872	0.994
13:77500001-78000000	13	77500001	78000000	1.037	1.012
13:78000001-78500000	13	78000001	78500000	1.046	1.083
13:78500001-79000000	13	78500001	79000000	1.067	0.971
13:79000001-79500000	13	79000001	79500000	0.896	1.058
13:79500001-80000000	13	79500001	80000000	1.01	0.986
13:80000001-80500000	13	80000001	80500000	0.937	1.068
13:80500001-81000000	13	80500001	81000000	0.923	0.924
13:81000001-81500000	13	81000001	81500000	0.844	1.004
13:81500001-82000000	13	81500001	82000000	0.889	0.983
13:82000001-82500000	13	82000001	82500000	0.986	0.926
13:82500001-83000000	13	82500001	83000000	0.934	0.865
13:83000001-83500000	13	83000001	83500000	0.977	1.037
13:84000001-84500000	13	84000001	84500000	0.921	0.949
13:85000001-85500000	13	85000001	85500000	0.847	1.058
13:85500001-86000000	13	85500001	86000000	0.926	1.146
13:86000001-86500000	13	86000001	86500000	0.962	0.879
13:86500001-87000000	13	86500001	87000000	0.908	0.863
13:87000001-87500000	13	87000001	87500000	0.931	0.919
13:87500001-88000000	13	87500001	88000000	0.821	0.906
13:88500001-89000000	13	88500001	89000000	0.895	0.92
13:89000001-89500000	13	89000001	89500000	0.994	1.116
13:89500001-90000000	13	89500001	90000000	0.824	0.889
13:90000001-90500000	13	90000001	90500000	0.881	0.979
13:90500001-91000000	13	90500001	91000000	0.951	1.056
13:91000001-91500000	13	91000001	91500000	0.898	1.023
13:91500001-92000000	13	91500001	92000000	1.038	0.958
13:92000001-92500000	13	92000001	92500000	0.997	1.062
13:92500001-93000000	13	92500001	93000000	0.947	0.941
13:93000001-93500000	13	93000001	93500000	1.015	0.905
13:93500001-94000000	13	93500001	94000000	1.113	1.186
13:94000001-94500000	13	94000001	94500000	0.982	0.849
13:94500001-95000000	13	94500001	95000000	0.961	0.927
13:95000001-95500000	13	95000001	95500000	0.953	1.063
13:96000001-96500000	13	96000001	96500000	1.094	1.038
13:96500001-97000000	13	96500001	97000000	0.848	0.909
13:97000001-97500000	13	97000001	97500000	0.853	1.043
13:97500001-98000000	13	97500001	98000000	1.058	1.055
13:98000001-98500000	13	98000001	98500000	1.06	0.906
13:98500001-99000000	13	98500001	99000000	0.9	1.008
13:99000001-99500000	13	99000001	99500000	0.902	0.936
13:99500001-100000000	13	99500001	100000000	0.917	0.982
13:100000001-100500000	13	100000001	100500000	0.815	0.943
13:100500001-101000000	13	100500001	101000000	0.96	0.929
13:101000001-101500000	13	101000001	101500000	0.939	0.84
13:101500001-102000000	13	101500001	102000000	1.117	0.936
13:102000001-102500000	13	102000001	102500000	0.995	0.924
13:102500001-103000000	13	102500001	103000000	0.981	0.865
13:103000001-103500000	13	103000001	103500000	1.033	0.978
13:103500001-104000000	13	103500001	104000000	0.948	1.006
13:104000001-104500000	13	104000001	104500000	0.886	0.946
13:104500001-105000000	13	104500001	105000000	0.852	0.953
13:105500001-106000000	13	105500001	106000000	0.875	0.943
13:106000001-106500000	13	106000001	106500000	0.951	0.887
13:106500001-107000000	13	106500001	107000000	0.935	1.053
13:107500001-108000000	13	107500001	108000000	1.031	0.994
13:108000001-108500000	13	108000001	108500000	0.978	0.976
13:108500001-109000000	13	108500001	109000000	1.054	0.995
13:109500001-110000000	13	109500001	110000000	1.095	1.096
13:110000001-110500000	13	110000001	110500000	0.854	1.037
13:110500001-111000000	13	110500001	111000000	0.894	0.878
13:111000001-111500000	13	111000001	111500000	0.897	0.933
13:112000001-112500000	13	112000001	112500000	1.02	1.069
13:112500001-113000000	13	112500001	113000000	0.888	0.891
13:113000001-113500000	13	113000001	113500000	0.975	0.849
13:113500001-114000000	13	113500001	114000000	0.928	0.93
13:114000001-114364328	13	114000001	114364328	1.084	0.973
14:20000001-20500000	14	20000001	20500000	0.889	0.95
14:20500001-21000000	14	20500001	21000000	0.926	0.949
14:21000001-21500000	14	21000001	21500000	0.967	0.993
14:21500001-22000000	14	21500001	22000000	0.98	1.097
14:22000001-22500000	14	22000001	22500000	0.897	1
14:22500001-23000000	14	22500001	23000000	0.994	0.969
14:23500001-24000000	14	23500001	24000000	1.149	1.218
14:24000001-24500000	14	24000001	24500000	1.002	1.088
14:24500001-25000000	14	24500001	25000000	1.147	1.076
14:25000001-25500000	14	25000001	25500000	1.128	1.089
14:25500001-26000000	14	25500001	26000000	0.88	1.098
14:26000001-26500000	14	26000001	26500000	1.066	1.127
14:26500001-27000000	14	26500001	27000000	1.011	1.079
14:27000001-27500000	14	27000001	27500000	0.979	1.024
14:27500001-28000000	14	27500001	28000000	1.026	1.179
14:28000001-28500000	14	28000001	28500000	1.019	0.938
14:28500001-29000000	14	28500001	29000000	1.064	0.845
14:29000001-29500000	14	29000001	29500000	0.933	0.945
14:29500001-30000000	14	29500001	30000000	0.962	0.994
14:30000001-30500000	14	30000001	30500000	1.044	0.999
14:30500001-31000000	14	30500001	31000000	0.971	0.98
14:31000001-31500000	14	31000001	31500000	0.909	1.017
14:31500001-32000000	14	31500001	32000000	1.042	1.066
14:32500001-33000000	14	32500001	33000000	1.057	0.928
14:33000001-33500000	14	33000001	33500000	1.024	1.115
14:33500001-34000000	14	33500001	34000000	0.986	0.875
14:34000001-34500000	14	34000001	34500000	0.909	1.127
14:35000001-35500000	14	35000001	35500000	0.838	0.924
14:35500001-36000000	14	35500001	36000000	0.966	1.067
14:36000001-36500000	14	36000001	36500000	1.042	0.839
14:36500001-37000000	14	36500001	37000000	0.954	0.997
14:37500001-38000000	14	37500001	38000000	0.896	0.928
14:38000001-38500000	14	38000001	38500000	0.889	0.885
14:38500001-39000000	14	38500001	39000000	0.953	0.994
14:39000001-39500000	14	39000001	39500000	1.069	0.925
14:39500001-40000000	14	39500001	40000000	1.082	1.153
14:40000001-40500000	14	40000001	40500000	0.987	1.135
14:41000001-41500000	14	41000001	41500000	0.932	1.01
14:41500001-42000000	14	41500001	42000000	1.001	1.058
14:42000001-42500000	14	42000001	42500000	0.921	0.989
14:42500001-43000000	14	42500001	43000000	0.878	0.93
14:43500001-44000000	14	43500001	44000000	0.781	0.942
14:44000001-44500000	14	44000001	44500000	0.976	1.06
14:44500001-45000000	14	44500001	45000000	1.006	0.967
14:45500001-46000000	14	45500001	46000000	0.955	0.874
14:47000001-47500000	14	47000001	47500000	1.022	1.078
14:47500001-48000000	14	47500001	48000000	0.98	0.983
14:48000001-48500000	14	48000001	48500000	0.963	0.916
14:48500001-49000000	14	48500001	49000000	0.899	0.962
14:49000001-49500000	14	49000001	49500000	1.084	0.971
14:49500001-50000000	14	49500001	50000000	1.007	0.965
14:50000001-50500000	14	50000001	50500000	0.891	0.748
14:50500001-51000000	14	50500001	51000000	0.939	1.002
14:51000001-51500000	14	51000001	51500000	0.869	1.263
14:52000001-52500000	14	52000001	52500000	1.016	1.032
14:52500001-53000000	14	52500001	53000000	1.042	0.85
14:53000001-53500000	14	53000001	53500000	1.006	1.02
14:53500001-54000000	14	53500001	54000000	1.03	1.105
14:54000001-54500000	14	54000001	54500000	1	0.856
14:54500001-55000000	14	54500001	55000000	1.057	1.009
14:55000001-55500000	14	55000001	55500000	0.862	1.048
14:55500001-56000000	14	55500001	56000000	0.98	0.966
14:56000001-56500000	14	56000001	56500000	0.923	1.112
14:56500001-57000000	14	56500001	57000000	1.032	0.977
14:57000001-57500000	14	57000001	57500000	0.944	0.984
14:57500001-58000000	14	57500001	58000000	1.218	1.21
14:58000001-58500000	14	58000001	58500000	0.885	0.972
14:58500001-59000000	14	58500001	59000000	0.959	0.893
14:59000001-59500000	14	59000001	59500000	1.131	0.899
14:59500001-60000000	14	59500001	60000000	1.055	1.116
14:60000001-60500000	14	60000001	60500000	0.966	0.935
14:60500001-61000000	14	60500001	61000000	0.949	0.858
14:61000001-61500000	14	61000001	61500000	1.011	0.921
14:61500001-62000000	14	61500001	62000000	0.939	0.998
14:62000001-62500000	14	62000001	62500000	0.992	1.022
14:62500001-63000000	14	62500001	63000000	0.996	1.009
14:63000001-63500000	14	63000001	63500000	0.979	1.068
14:63500001-64000000	14	63500001	64000000	0.926	0.975
14:64000001-64500000	14	64000001	64500000	0.925	1.017
14:64500001-65000000	14	64500001	65000000	0.988	0.857
14:65000001-65500000	14	65000001	65500000	0.982	1.047
14:65500001-66000000	14	65500001	66000000	0.903	1.236
14:66000001-66500000	14	66000001	66500000	1.081	1.07
14:66500001-67000000	14	66500001	67000000	0.908	1.154
14:67000001-67500000	14	67000001	67500000	0.929	0.982
14:67500001-68000000	14	67500001	68000000	1.076	1.016
14:68000001-68500000	14	68000001	68500000	0.904	1.109
14:68500001-69000000	14	68500001	69000000	0.851	1.07
14:69000001-69500000	14	69000001	69500000	0.984	1.073
14:69500001-70000000	14	69500001	70000000	0.913	1.046
14:70000001-70500000	14	70000001	70500000	1.051	1.144
14:70500001-71000000	14	70500001	71000000	1.055	1.003
14:71000001-71500000	14	71000001	71500000	0.958	1.002
14:71500001-72000000	14	71500001	72000000	1.07	1.035
14:72000001-72500000	14	72000001	72500000	1.035	0.996
14:72500001-73000000	14	72500001	73000000	1.001	1.051
14:73000001-73500000	14	73000001	73500000	0.899	1.154
14:73500001-74000000	14	73500001	74000000	0.853	0.913
14:74000001-74500000	14	74000001	74500000	1.037	0.961
14:74500001-75000000	14	74500001	75000000	1.019	0.997
14:75000001-75500000	14	75000001	75500000	0.888	0.991
14:75500001-76000000	14	75500001	76000000	1.022	0.968
14:76000001-76500000	14	76000001	76500000	1.021	1.094
14:76500001-77000000	14	76500001	77000000	0.962	1.153
14:77000001-77500000	14	77000001	77500000	0.986	0.896
14:77500001-78000000	14	77500001	78000000	0.918	1.048
14:78000001-78500000	14	78000001	78500000	1.095	1.069
14:78500001-79000000	14	78500001	79000000	1.011	1.072
14:79000001-79500000	14	79000001	79500000	0.931	1.159
14:79500001-80000000	14	79500001	80000000	1.011	0.982
14:80000001-80500000	14	80000001	80500000	1.063	1.274
14:80500001-81000000	14	80500001	81000000	1.024	0.924
14:81000001-81500000	14	81000001	81500000	0.991	0.989
14:81500001-82000000	14	81500001	82000000	1.054	1.05
14:82000001-82500000	14	82000001	82500000	0.913	0.966
14:82500001-83000000	14	82500001	83000000	1.018	0.993
14:83000001-83500000	14	83000001	83500000	0.902	1.032
14:84500001-85000000	14	84500001	85000000	1.087	1.127
14:85000001-85500000	14	85000001	85500000	1.122	1.094
14:85500001-86000000	14	85500001	86000000	0.992	0.996
14:86500001-87000000	14	86500001	87000000	1.086	1.095
14:87000001-87500000	14	87000001	87500000	0.971	1.152
14:87500001-88000000	14	87500001	88000000	1.061	0.994
14:88000001-88500000	14	88000001	88500000	0.984	0.883
14:88500001-89000000	14	88500001	89000000	1.028	1.043
14:89000001-89500000	14	89000001	89500000	0.931	0.994
14:89500001-90000000	14	89500001	90000000	0.922	1.007
14:90000001-90500000	14	90000001	90500000	0.902	1.117
14:90500001-91000000	14	90500001	91000000	0.936	1.155
14:91000001-91500000	14	91000001	91500000	0.803	0.771
14:91500001-92000000	14	91500001	92000000	0.956	0.898
14:92000001-92500000	14	92000001	92500000	1.073	0.986
14:92500001-93000000	14	92500001	93000000	0.974	1.078
14:93000001-93500000	14	93000001	93500000	0.869	1.014
14:93500001-94000000	14	93500001	94000000	0.966	1.086
14:94000001-94500000	14	94000001	94500000	0.987	0.968
14:94500001-95000000	14	94500001	95000000	0.978	0.942
14:95000001-95500000	14	95000001	95500000	0.98	0.968
14:95500001-96000000	14	95500001	96000000	0.985	0.894
14:96000001-96500000	14	96000001	96500000	0.903	1.092
14:96500001-97000000	14	96500001	97000000	1.006	1.036
14:97000001-97500000	14	97000001	97500000	0.944	1.153
14:97500001-98000000	14	97500001	98000000	0.989	1.025
14:98000001-98500000	14	98000001	98500000	0.985	0.942
14:98500001-99000000	14	98500001	99000000	1.006	0.986
14:99000001-99500000	14	99000001	99500000	1.105	0.986
14:99500001-100000000	14	99500001	100000000	0.966	0.904
14:100000001-100500000	14	100000001	100500000	0.92	0.919
14:100500001-101000000	14	100500001	101000000	0.935	0.794
14:101000001-101500000	14	101000001	101500000	0.993	1.104
14:101500001-102000000	14	101500001	102000000	0.935	0.997
14:102000001-102500000	14	102000001	102500000	0.805	0.886
14:102500001-103000000	14	102500001	103000000	0.841	0.995
14:103000001-103500000	14	103000001	103500000	0.932	1.016
14:103500001-104000000	14	103500001	104000000	0.969	1.029
14:104000001-104500000	14	104000001	104500000	0.969	1.041
14:104500001-105000000	14	104500001	105000000	1.019	1.194
14:105000001-105500000	14	105000001	105500000	1.069	0.963
15:23500001-24000000	15	23500001	24000000	0.865	0.837
15:24500001-25000000	15	24500001	25000000	0.881	0.911
15:25000001-25500000	15	25000001	25500000	1.051	0.868
15:26000001-26500000	15	26000001	26500000	0.928	0.99
15:26500001-27000000	15	26500001	27000000	0.932	1.008
15:27000001-27500000	15	27000001	27500000	0.966	0.946
15:27500001-28000000	15	27500001	28000000	0.898	0.934
15:29000001-29500000	15	29000001	29500000	1.068	1.114
15:29500001-30000000	15	29500001	30000000	0.932	0.847
15:31000001-31500000	15	31000001	31500000	0.924	0.847
15:31500001-32000000	15	31500001	32000000	1.08	1.019
15:33000001-33500000	15	33000001	33500000	0.943	1.09
15:33500001-34000000	15	33500001	34000000	1.036	0.983
15:34000001-34500000	15	34000001	34500000	0.994	0.975
15:35500001-36000000	15	35500001	36000000	0.886	1.032
15:36000001-36500000	15	36000001	36500000	1.108	1.101
15:36500001-37000000	15	36500001	37000000	0.901	0.907
15:37000001-37500000	15	37000001	37500000	0.937	0.902
15:37500001-38000000	15	37500001	38000000	1.029	1.158
15:38000001-38500000	15	38000001	38500000	0.99	0.97
15:38500001-39000000	15	38500001	39000000	1.161	1.002
15:39000001-39500000	15	39000001	39500000	1.02	0.932
15:39500001-40000000	15	39500001	40000000	1.024	1.055
15:40500001-41000000	15	40500001	41000000	0.949	1.069
15:41500001-42000000	15	41500001	42000000	1.039	0.94
15:42000001-42500000	15	42000001	42500000	0.994	0.941
15:42500001-43000000	15	42500001	43000000	0.952	0.968
15:43000001-43500000	15	43000001	43500000	0.98	1.064
15:44000001-44500000	15	44000001	44500000	1.084	0.973
15:45000001-45500000	15	45000001	45500000	0.897	1.065
15:45500001-46000000	15	45500001	46000000	1.132	1.003
15:46000001-46500000	15	46000001	46500000	0.929	0.897
15:46500001-47000000	15	46500001	47000000	1.043	1.062
15:47000001-47500000	15	47000001	47500000	1.156	0.968
15:47500001-48000000	15	47500001	48000000	1.032	0.912
15:48000001-48500000	15	48000001	48500000	1.059	1.125
15:48500001-49000000	15	48500001	49000000	0.995	0.967
15:49000001-49500000	15	49000001	49500000	0.926	1.021
15:49500001-50000000	15	49500001	50000000	1.044	1.04
15:50000001-50500000	15	50000001	50500000	0.929	1.022
15:50500001-51000000	15	50500001	51000000	0.882	0.916
15:51000001-51500000	15	51000001	51500000	0.983	1.084
15:51500001-52000000	15	51500001	52000000	0.959	0.888
15:52500001-53000000	15	52500001	53000000	0.95	0.99
15:53000001-53500000	15	53000001	53500000	1.045	1.076
15:53500001-54000000	15	53500001	54000000	1.002	0.899
15:54000001-54500000	15	54000001	54500000	1.015	1.062
15:55000001-55500000	15	55000001	55500000	0.959	0.985
15:55500001-56000000	15	55500001	56000000	0.948	1.025
15:56000001-56500000	15	56000001	56500000	1.041	0.785
15:56500001-57000000	15	56500001	57000000	0.869	0.906
15:57000001-57500000	15	57000001	57500000	0.887	0.847
15:57500001-58000000	15	57500001	58000000	0.955	0.997
15:58500001-59000000	15	58500001	59000000	0.811	1.012
15:59000001-59500000	15	59000001	59500000	0.82	0.831
15:59500001-60000000	15	59500001	60000000	1.054	1.162
15:60000001-60500000	15	60000001	60500000	0.988	0.953
15:60500001-61000000	15	60500001	61000000	1.059	1.037
15:61000001-61500000	15	61000001	61500000	1.017	0.915
15:61500001-62000000	15	61500001	62000000	0.878	1.002
15:62000001-62500000	15	62000001	62500000	1.037	0.88
15:62500001-63000000	15	62500001	63000000	1.054	1.095
15:63000001-63500000	15	63000001	63500000	0.859	0.938
15:63500001-64000000	15	63500001	64000000	0.959	1.115
15:64000001-64500000	15	64000001	64500000	0.966	0.991
15:64500001-65000000	15	64500001	65000000	0.978	0.958
15:65000001-65500000	15	65000001	65500000	0.963	1.142
15:65500001-66000000	15	65500001	66000000	0.885	0.893
15:66000001-66500000	15	66000001	66500000	1.04	1.073
15:66500001-67000000	15	66500001	67000000	0.896	0.933
15:67500001-68000000	15	67500001	68000000	0.986	1.036
15:68000001-68500000	15	68000001	68500000	0.924	0.959
15:68500001-69000000	15	68500001	69000000	1.066	0.991
15:69000001-69500000	15	69000001	69500000	0.863	0.826
15:69500001-70000000	15	69500001	70000000	0.941	1.002
15:70000001-70500000	15	70000001	70500000	0.886	1.045
15:70500001-71000000	15	70500001	71000000	1.068	0.926
15:71000001-71500000	15	71000001	71500000	0.977	0.946
15:71500001-72000000	15	71500001	72000000	0.982	1.02
15:72000001-72500000	15	72000001	72500000	0.994	0.915
15:72500001-73000000	15	72500001	73000000	1.053	0.994
15:73000001-73500000	15	73000001	73500000	1.023	0.897
15:73500001-74000000	15	73500001	74000000	0.969	1.037
15:74000001-74500000	15	74000001	74500000	1.202	1.024
15:74500001-75000000	15	74500001	75000000	1.021	1.059
15:75500001-76000000	15	75500001	76000000	0.887	0.988
15:76000001-76500000	15	76000001	76500000	0.968	0.871
15:76500001-77000000	15	76500001	77000000	0.832	1.06
15:77000001-77500000	15	77000001	77500000	0.85	0.987
15:77500001-78000000	15	77500001	78000000	1.303	1.036
15:78000001-78500000	15	78000001	78500000	0.926	0.875
15:78500001-79000000	15	78500001	79000000	1.068	1.151
15:79000001-79500000	15	79000001	79500000	1.032	1.171
15:79500001-80000000	15	79500001	80000000	1.026	1.112
15:80000001-80500000	15	80000001	80500000	0.874	1.039
15:80500001-81000000	15	80500001	81000000	1.096	1.11
15:81000001-81500000	15	81000001	81500000	0.899	1.078
15:81500001-82000000	15	81500001	82000000	1.002	1.146
15:82500001-83000000	15	82500001	83000000	1.03	0.949
15:83000001-83500000	15	83000001	83500000	0.902	0.998
15:83500001-84000000	15	83500001	84000000	1.004	0.843
15:84500001-85000000	15	84500001	85000000	1.046	0.988
15:85500001-86000000	15	85500001	86000000	0.956	1.084
15:86000001-86500000	15	86000001	86500000	0.996	0.984
15:86500001-87000000	15	86500001	87000000	0.994	1.064
15:87000001-87500000	15	87000001	87500000	1.124	1.06
15:87500001-88000000	15	87500001	88000000	1.032	1.057
15:88000001-88500000	15	88000001	88500000	1.067	1.234
15:88500001-89000000	15	88500001	89000000	1.053	1.044
15:89000001-89500000	15	89000001	89500000	1.004	0.948
15:89500001-90000000	15	89500001	90000000	0.928	1.086
15:90000001-90500000	15	90000001	90500000	0.832	0.926
15:90500001-91000000	15	90500001	91000000	0.808	0.946
15:91000001-91500000	15	91000001	91500000	0.921	1.153
15:92000001-92500000	15	92000001	92500000	1.099	1.057
15:92500001-93000000	15	92500001	93000000	0.942	1.029
15:93000001-93500000	15	93000001	93500000	0.937	0.995
15:93500001-94000000	15	93500001	94000000	0.961	1.063
15:94000001-94500000	15	94000001	94500000	1.004	0.854
15:94500001-95000000	15	94500001	95000000	0.898	1.108
15:95000001-95500000	15	95000001	95500000	0.914	1.05
15:95500001-96000000	15	95500001	96000000	0.953	1.099
15:96000001-96500000	15	96000001	96500000	0.865	0.909
15:96500001-97000000	15	96500001	97000000	1.03	1.038
15:97000001-97500000	15	97000001	97500000	1.031	1.164
15:97500001-98000000	15	97500001	98000000	0.916	0.944
15:98000001-98500000	15	98000001	98500000	1.013	0.994
15:98500001-99000000	15	98500001	99000000	0.915	0.891
15:99000001-99500000	15	99000001	99500000	0.949	1.13
15:99500001-100000000	15	99500001	100000000	0.89	0.944
15:100000001-100500000	15	100000001	100500000	0.92	1.04
15:100500001-101000000	15	100500001	101000000	0.972	1
15:101000001-101500000	15	101000001	101500000	0.93	1.004
16:1-500000	16	1	500000	0.932	1.176
16:500001-1000000	16	500001	1000000	1.046	1.025
16:1000001-1500000	16	1000001	1500000	0.942	0.964
16:1500001-2000000	16	1500001	2000000	0.973	0.915
16:2000001-2500000	16	2000001	2500000	1.166	1.083
16:3500001-4000000	16	3500001	4000000	0.992	1.105
16:4000001-4500000	16	4000001	4500000	1.045	0.837
16:4500001-5000000	16	4500001	5000000	1.033	0.937
16:5500001-6000000	16	5500001	6000000	0.997	1.086
16:6000001-6500000	16	6000001	6500000	1.029	1.095
16:6500001-7000000	16	6500001	7000000	1.109	1.008
16:7000001-7500000	16	7000001	7500000	1.075	0.963
16:7500001-8000000	16	7500001	8000000	1.009	1.06
16:8000001-8500000	16	8000001	8500000	1.185	1.098
16:8500001-9000000	16	8500001	9000000	0.982	0.988
16:9000001-9500000	16	9000001	9500000	0.982	0.972
16:9500001-10000000	16	9500001	10000000	1.04	1.102
16:10000001-10500000	16	10000001	10500000	1.076	1.063
16:11000001-11500000	16	11000001	11500000	0.955	1.037
16:11500001-12000000	16	11500001	12000000	1.045	1.081
16:12000001-12500000	16	12000001	12500000	1.16	1.162
16:12500001-13000000	16	12500001	13000000	1.02	1.024
16:13000001-13500000	16	13000001	13500000	1.084	0.927
16:13500001-14000000	16	13500001	14000000	1.07	1.057
16:14000001-14500000	16	14000001	14500000	0.953	1.237
16:15500001-16000000	16	15500001	16000000	0.938	1.179
16:17000001-17500000	16	17000001	17500000	0.95	1.161
16:17500001-18000000	16	17500001	18000000	1.136	1.234
16:19000001-19500000	16	19000001	19500000	1.08	0.844
16:19500001-20000000	16	19500001	20000000	1.042	1.188
16:20000001-20500000	16	20000001	20500000	1.135	1.021
16:22000001-22500000	16	22000001	22500000	1.194	1.167
16:23000001-23500000	16	23000001	23500000	1.051	1.118
16:23500001-24000000	16	23500001	24000000	1.035	0.979
16:24000001-24500000	16	24000001	24500000	1.05	1.198
16:24500001-25000000	16	24500001	25000000	1.013	0.949
16:25000001-25500000	16	25000001	25500000	0.979	1.015
16:25500001-26000000	16	25500001	26000000	0.953	1.126
16:26000001-26500000	16	26000001	26500000	1.009	1.189
16:26500001-27000000	16	26500001	27000000	1.009	0.928
16:27000001-27500000	16	27000001	27500000	0.995	0.907
16:27500001-28000000	16	27500001	28000000	1.003	1.065
16:30500001-31000000	16	30500001	31000000	0.957	0.987
16:31000001-31500000	16	31000001	31500000	1.081	1.066
16:46500001-47000000	16	46500001	47000000	0.893	1.008
16:47000001-47500000	16	47000001	47500000	0.897	0.979
16:47500001-48000000	16	47500001	48000000	1.018	0.989
16:48000001-48500000	16	48000001	48500000	1.003	1.11
16:48500001-49000000	16	48500001	49000000	1.093	1.219
16:49000001-49500000	16	49000001	49500000	0.963	1.171
16:49500001-50000000	16	49500001	50000000	0.982	0.748
16:50000001-50500000	16	50000001	50500000	0.841	0.985
16:50500001-51000000	16	50500001	51000000	0.949	0.9
16:51000001-51500000	16	51000001	51500000	1.086	0.944
16:51500001-52000000	16	51500001	52000000	1.008	1.034
